molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1494455,N=C(CCS(=O)(=O)c1ccc(Cl)cc1)NOC(=O)c1ccccc1C(F)(F)F,Mitochondrial import inner membrane translocase subunit TIM10,IC50,37500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1504221,N#C/C(=C/c1ccc(N2CCCCCC2)o1)c1cccc(F)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,14900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1382944,Fc1cccc(-c2cc3nc4c(c(NCc5ccco5)n3n2)CCCC4)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,33700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1399035,CNc1nc(-c2ccccn2)nnc1-c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,29800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1401584,Cc1cc(C)n(CCc2nc(-c3ccc(Cl)s3)cs2)n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,16600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1201154,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,29100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1585375,N#C/C(=C\c1c[nH]c2ccc(Br)cc12)c1ccccn1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,33400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1336630,O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCN(CC(O)COc2ccc3ccccc3c2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1601820,Cn1ncc2c(Nc3ccc(Br)cc3)nc(Nc3ccc(Br)cc3)nc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,18700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1479978,Cc1ccc(NC(S)=NCc2ccc3[nH]c4c(c3c2)CCCC4)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,22100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1536708,N=C(Cc1cccs1)NOC(=O)COc1ccc(Cl)cc1Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,24700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1339121,CC(C)(C)c1ccc(-c2cc(-c3ccccc3O)[nH]n2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,38900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1487786,Cn1c2ccccc2c(=O)c2ccc(C#CC3(N)CCCCC3)cc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,27100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1564660,FC(F)C(F)(F)C(F)(F)C(F)(F)c1cc(-c2ccccc2)[nH]n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,15200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1409611,CSc1ccc(/C=C/C(=O)c2ccc(NC(=O)C(C)C)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,20400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1310005,Cc1nc(SCC(=O)N2CCN(c3ccccc3)CC2)c2oc3ccccc3c2n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,40700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1533884,COc1ccc(NC(C)(C)c2nnnn2-c2c(C)cccc2C)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,36100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1519488,Cc1c(C(=O)N2CCc3ccccc3C2)sc2nc(-c3ccccc3)cn12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,37200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1546810,CC(Oc1ccc(Cl)cc1Cl)C(=O)NC1=NN(c2ccccc2)C(=O)C1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,15200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1555990,COc1ccc(Br)c(-c2nnc(CS(=O)(=O)c3ccccc3)o2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,28400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1585551,Nc1ccccc1Sc1ccc(C(F)(F)F)cc1[N+](=O)[O-],Mitochondrial import inner membrane translocase subunit TIM10,IC50,28900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL3207920,O/N=C(\c1ccc(Cl)cc1Cl)c1ncc(C(F)(F)F)cc1Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1599375,CCCC(=O)NC(=S)Nc1ccc(Cl)cn1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,30100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1443196,CC(C)(C)C(=O)NCCN1C(=O)S/C(=C\c2ccc([N+](=O)[O-])cc2)C1=O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,32300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1482509,CCOc1ccc(NC(=O)c2cccc3c2C(=O)N(Cc2cccnc2)C3)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,22800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1401740,CC(=O)SC1CC(=O)N(c2ccc(C(C)(C)C)cc2)C1=O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,38800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1497750,CCC(Oc1ccccc1)C(=O)Nc1ncc([N+](=O)[O-])s1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,18300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1379875,Nc1c2cnnc-2ncn1Nc1ccc(Cl)cc1Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1383144,CN1CCc2c(C#N)c(N3CCCCC3)nc(NCc3ccccc3)c2C1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,16000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1359280,O=[N+]([O-])c1cc(Cl)ccc1N1CCN(c2ccccc2O)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,32300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1555969,NC(=NOC(=O)CCC1CCCC1)c1ccc([N+](=O)[O-])cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,16900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1480171,O=[N+]([O-])/C(C(Cl)=C(Cl)Cl)=C(/Sc1ccccc1)N1CCCCC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,38700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1445583,Cc1nnc(SC2CC(=O)N(c3ccccc3)C2=O)s1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,31100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1440818,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1OC,Mitochondrial import inner membrane translocase subunit TIM10,IC50,27900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1321953,O=C(Nc1cc(Sc2ccccn2)cc([N+](=O)[O-])c1)c1cccc(Cl)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,34900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1974425,COc1ccc(C/C(=N\OC(C)=O)c2ccc(OC)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,25700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1543589,Cc1cccc2nc(COc3ccc(Cl)c4cccnc34)cn12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,44700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1540318,CCCN(CC1COc2ccccc2O1)C(S)=Nc1ccc(C)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,33500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1303416,C=CCN(C(=O)c1cccc(S(=O)(=O)N2CCN(C)CC2)c1)c1nc(-c2ccccc2)cs1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,46800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1340060,CCCc1cc(-c2nnc(S)n2-c2cccc(C)c2)cs1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,37500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1611445,CC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2ccco2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,22700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL16901,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,48800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1594720,CCOc1ccc(-c2[nH]nc(C)c2Oc2ccc(OC)cc2)c(O)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,16400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1455258,CC1CCN(S(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,46500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1340053,O=C(C1CCC1)N1CCc2cc(S(=O)(=O)N3CCN(c4ccccn4)CC3)ccc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,24300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1383327,COc1ccc(-c2cc(-c3ccc(Cl)cc3)[nH]n2)c(O)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,27100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
